,uuid,id,sex,weight
1218,ab31c915feb8493abd457ad8ad36cd54,TA5751,1,26.8
1219,2fd7d5d90ca04181b0aa09f5cacce78a,TA0440,1,16.0
1220,2e47ce0453524789b4c23ef1ce44579d,TA977,0,16.8
1221,50cb443a2da04b2aad9047189a3b230c,CG1741,0,27.2
1222,b9588f3b160443b7aa0c93cc9ef0e327,TA433,0,17.7
1223,00d89e79e55b4498acf9e13a6546d802,TA5751,1,26.8
1224,61d9c1d65150462dacc18269b2c4ca55,CG1741,0,27.2
1225,5d6c68f35067466991f49d4b7b17ed3a,TA5751,1,26.8
1226,2c1b3633b0b1403a9b47e392df2d4069,TA0432,0,14.3
1227,eb70b7b7872241a994cebff43cea604f,TA0432,0,14.3
1228,5567beb5eaa749a8ade2870dd9834cde,TA433,0,17.7
1229,4a81c7c4ee9f4dfb8e38ec561cba7931,TA0427,0,18.9
1230,e731e816e1bf4e39b9f2fb5865aa4cb8,TA433,0,17.7
1231,57f86cefa64d40528250cf9212bb0aea,TA332,1,20.4
1232,4b74bf3d7f0344f38cef52d6c1f82b83,TA5751,1,26.8
1233,3aaff5d363d24733bb8344cf43640f8e,TA0427,0,18.9
1234,92de982c81f84d6ba46f814c7188c87e,TA0440,1,16.0
1235,bc008e890d5a4e80801655b77a4d5198,CG1741,0,27.2
1236,2fe7ba6e64b749f18b797d08f2b597a4,TA0159,1,22.3
1237,0a014eba2b504075b5cd3b538ec39eec,TA5751,1,26.8
1238,801f7fa973974e56b6a4b3167f62c84c,TA0477,1,16.1
1239,27d55ea5ca4e47069e80de391f04d292,TA5856,1,26.2
1240,851ffe7213e8447d8c9f71e636d30343,TA433,0,17.7
1241,b2bf5ea1a7624aeb93881edab2094c13,2840,0,25.3
1242,6a03f7b3551c44deaa53ff2c3841c71b,TA0477,1,16.1
1243,8ad60ce1bb6a465d862c192005eb75db,8440,1,24.0
1244,4154973305194675a1f721ebf5cdded6,TA332,1,20.4
1245,bfa3257d923d49fab4f772d3408418f5,TA5751,1,26.8
1246,717cd86dd99048c6b87865f97629ed12,TA0438,1,13.9
1247,8c83809d96cb4c10aa7d41a24aaf1d8e,TA0441,1,13.5
1248,fb508874103e42908f8337e0930837a5,CG1741,0,27.2
1249,ca4670de3b9e43b4b6705378ceafbfd0,CG1741,0,27.2
1250,2cced86d2b0f4419ac7bb0fd473c00d3,TA5751,1,26.8
1251,1775b74146be4ea0977f272b94367a22,TA5751,1,26.8
1252,98a4f3ad66ff405f92c39ce885e27179,TA0477,1,16.1
1253,5faa306357b24baab2a4cb7856f4c43d,TA332,1,20.4
1254,71b86d88e6f940bb806257695fd145b9,TA0477,1,16.1
1255,df2d514373954d6f8a6b2e5486e38a9b,TA332,1,20.4
1256,52a122abd67649779a6ee92300e9f599,TA450,0,16.9
1257,40f3fd41dfd247469063ed48cb175d47,TA5751,1,26.8
1258,8ecf8558e9c24bcda8e1bc547a61cf7e,TA0432,0,14.3
1259,bb555b6a3dc941cf886e7a8fd989cddf,TA433,0,17.7
1260,29c687cd8dfc48718a2a76af7e363238,TA347,0,20.4
1261,ab6c75e930dd48efb38791bdcecc9f8e,TA5751,1,26.8
1262,5fd5fe4b06d24e299fe3fb3c9a0e5c78,TA0477,1,16.1
1263,7de9b89307854b95bf88034fcc6c3782,TA5751,1,26.8
1264,a3eb823caafd45b68b4f7fe5f9dc8607,8440,1,24.0
1265,216d39f3fd334226ab30fa8b0ce0666e,TA0440,1,16.0
1266,11efbaaba55e420883d246be50f3e4c4,TA5751,1,26.8
1267,6efa001dfdbe426686d506a16e04a606,CG1741,0,27.2
1268,46d4fad55b054f4fb0051de3b675d8d9,TA5751,1,26.8
1269,a42b99175aa54bd2b242abdb2a2bbd6a,TA977,0,16.8
1270,d7979d80629b470da153fbaf8982d3a0,TA0855,0,26.6
1271,e3761d24ade9494aa322d466f2e92a24,TA0432,0,14.3
1272,27b482f2c6944e4a872c87f8da8da985,TA5751,1,26.8
1273,442546e01ee84feeacb827526ce67c20,TA0200,0,24.7
1274,754868699803412bb30cb54f8ae8290e,TA5751,1,26.8
1275,fcaa54929d244cfcb465ac2062c2a0ad,CG1741,0,27.2
1276,2f00743c9d6e44abb50d38629783b72d,CG1746,1,24.6
1277,b5cb3aa0c5c24c2bac037f60a5b20498,TA5751,1,26.8
1278,465b236a3e28400f8b85261b6a9cd1aa,CG1741,0,27.2
1279,197bda022cd641b7b3e9b05b8fbe7e9b,TA5751,1,26.8
1280,df480ba666ae4f349b5dbc05a8da9f26,TA5751,1,26.8
1281,f3bf8bcea39941e0a8eaac11a67e48da,TA0427,0,18.9
1282,920301764526479583af2772f6a524a7,TA0440,1,16.0
1283,ba6671a244a24cfeb940df2c5ae75e74,TA0477,1,16.1
1284,fc0623f9aada4bafb364ddde89b5a8dc,TA0432,0,14.3
1285,c9a3ece873e0437492df0c4b9fc42b79,TA0432,0,14.3
1286,2abafb5fea444b68ad487a9ad06c9491,TA5751,1,26.8
1287,64773446124f460b9801e47ab0795683,TA0477,1,16.1
1288,0cbc41a70b1b4f78bd314fb455bb6f17,TA5751,1,26.8
1289,1e1213ef4a254c968cd7dfc28e0b3add,TA5751,1,26.8
1290,bb79f893971d4b87943b300521dd500e,TA5751,1,26.8
1291,82d60b6ff9324566adf613952ba8566b,TA5751,1,26.8
1292,876b174fa92f42e09117a769b664901f,TA977,0,16.8
1293,41f9755506fd4969959e05e2251b639d,TA0477,1,16.1
1294,b9d5d2d93f724623b48d2a5c360649f8,TA5751,1,26.8
1295,7244482b5956426c840248b655815061,TA0440,1,16.0
1296,00607e166c6e4054ab75451aacfbe32d,TA5751,1,26.8
1297,7af91ed4f299459a8dec8b9d4518cd92,TA0477,1,16.1
1298,d190c4d9206048ccbe3d19526eaeafd6,TA0159,1,22.3
1299,f9e80da2e0174995baee028e5b24fb8a,CG1741,0,27.2
1300,3aeac72c54714764b61091c8e123302c,TA0160,1,20.2
1301,308f2e738afb4823aac661de0c8c1690,TA0185,0,22.8
1302,29fe43cd837148aa85a2678defa1a8ff,TA0185,0,22.8
1303,3c531576f0594829b420f53e9688bd5b,TA0477,1,16.1
1304,9f0947c609bb45869e7c9a7c131f7cd1,CG1741,0,27.2
1305,3990fc6824be420c87c19f7a2118d89a,TA0427,0,18.9
1306,d8d58e0687424c3d8f197cbef8013dc3,TA0160,1,20.2
1307,d661b885f3644c0182fd8a62d2c663f6,TA0441,1,13.5
1308,984acf0be9884d9fa661d6bf8f384b0f,TA332,1,20.4
1309,326c9ea7db4b44cfae0e39e5a84e2fec,TA5751,1,26.8
1310,5f53b99c34a34082af5cb5af1b19c698,TA433,0,17.7
1311,4f7dabc61b0548bbb842a852a8dee80b,TA433,0,17.7
1312,b08a3717f9c24cd5954b2a15b7d298d4,TA433,0,17.7
1313,7f99e389fe4a40fbae52ed8609380b32,TA0427,0,18.9
1314,7a8543b186e64d64a145eb295ae334c9,TA5751,1,26.8
1315,8e4cfa9474e44e4483f8cafc80d8a7c0,TA5751,1,26.8
1316,05013f6ab68148a292eabc0fbcd17ab8,TA0432,0,14.3
1317,1f297cd7d88a4c06854f51f37bee7379,TA5751,1,26.8
1318,307e5049a393491ea4b00a610b758a74,TA5751,1,26.8
1319,8cece6b502884a469d2cf1cf8e14554c,TA0159,1,22.3
1320,e60e314912314ff0b0e05889442703f3,TA5751,1,26.8
1321,025e5528764a4e6ba837ba56de9114a3,TA332,1,20.4
1322,6b9c10fe8f6c4ae483cf0f9bef08b8c4,TA0432,0,14.3
1323,b827470190c14489bef49fbc4bc267f4,TA332,1,20.4
1324,8340da1758734274944d716e8cd41f34,TA0427,0,18.9
1325,4221495af13b46e299616efa68bfc3f7,CG1741,0,27.2
1326,e7f7df6ed1c2446d9e7e25146b7b2f53,TA433,0,17.7
1327,0800536b24dd40e7b87a0dc9a343f114,TA0427,0,18.9
1328,0ffde981fdc5435ca51d99e382c56002,TA433,0,17.7
1329,3c20b48ad54845a28a5aa229e380eff5,TA0477,1,16.1
1330,60999db38b384598a4ba8cb9f6eaace0,TA977,0,16.8
1331,72f843b286e84a0cae57ea718e0e62b4,TA5751,1,26.8
1332,109daaa0a3fc44f2af9c3b28db870136,CG1741,0,27.2
1333,063fa57b5281420db00e90b38ba1591c,CG1741,0,27.2
1334,ae7dcd509abb45709d8ea3d990500c2f,TA0154,1,22.9
1335,7c10b9605116427995cc549c7deceb18,TA0477,1,16.1
1336,2bfc16c4dd83416aa6d1a571e7842d3c,CG1741,0,27.2
1337,bb97d51325044618b127cf4d56079698,TA0427,0,18.9
1338,9eef8e1f5d044764a3681601cdee52ea,TA0440,1,16.0
1339,5c730746eb9244eeb6030e9c52e9da58,TA5751,1,26.8
1340,0a64758177e74af2be664da11c72cf99,TA5751,1,26.8
1341,da8371d2c9e342fa8c2c5852f0d87093,TA5751,1,26.8
1342,5d712e3f75ae48a6af0176c3aedf9963,TA332,1,20.4
1343,5ba1af7c17c04b6ba50628794d0ed8ce,TA0477,1,16.1
1344,d1585ac96db64267b6d6db1029a9397e,TA0440,1,16.0
1345,4b82f4acbbd144ee8d0b07bb7f51cd74,CG1741,0,27.2
1346,0b458ee72f1b461d821524ed8e176319,TA0427,0,18.9
1347,96131099a1e44bba97e1bf4365a24014,TA0477,1,16.1
1348,95fec615332a488caadc3a4d348c6134,TA5751,1,26.8
1349,69e420f62f3842ddb3e112a87665b608,TA332,1,20.4
1350,f7060352d3a34a0884e5351c7bf16dd6,TA5751,1,26.8
1351,a87a641834ba4b92bf43c61a38670793,TA0160,1,20.2
1352,5c6e364b0a274ea0a1273b8fa937b761,TA0477,1,16.1
1353,987f0cc84477467bb27c54938c62dcec,TA0441,1,13.5
1354,1356f3015f28441cb26b42e67b6cc6c0,TA5751,1,26.8
1355,80208d0e26604c559588e9e95d7a74d9,TA332,1,20.4
1356,5ed30d55714b45fd964d108ab628472f,TA5751,1,26.8
1357,46a7c5531c3f4acfaaf8a5868c034f74,TA433,0,17.7
1358,cf0d2faf75ef4c79a7585731293d93c4,TA0440,1,16.0
1359,fe38aa800cc346dbbfcb05b6960b464c,TA5751,1,26.8
1360,84dfc9e0e4f345a8af0feabf913e7ac7,TA5751,1,26.8
1361,f88d4df2322e459e8c657abf42b8a619,CG1741,0,27.2
1362,b79b77063f574ca4a6572d294da014b8,TA0427,0,18.9
1363,150fcf8a701a46dba0929e439effdf58,TA0440,1,16.0
1364,c590f3d7c1ee4f19bb6f4b8be77e9679,TA433,0,17.7
1365,3e04968049eb4a988771dbfe29bd6167,TA0441,1,13.5
1366,11b7087fd1584986a164282bbc4f07f2,TA0440,1,16.0
1367,86c4302edab1447890299d74aa058c4e,TA0441,1,13.5
1368,cca1e4551db04b2c887dc8571eed4291,TA0432,0,14.3
1369,dbbfd6dfaf614334b2019bc6f4601d3d,TA0159,1,22.3
1370,d59146cd7bb942f3ba3d329bd682ef66,CG1741,0,27.2
1371,496780a5f3494fba87f9740e053fb981,TA332,1,20.4
1372,11fa53a2c2954c28bff4397afb926a11,TA332,1,20.4
1373,e972f24d4ef34a0ba43852acdb2471e3,TA5751,1,26.8
1374,8283e4b1eb6a44828866f54c4870f7c8,TA5751,1,26.8
1375,0088fc360f924d24aec313b8b2ad9a21,TA332,1,20.4
1376,2a40ea69948946bca5974b4c0d826208,TA5751,1,26.8
1377,5a0f88481f4a48fa85bf9dd8f7c91071,TA332,1,20.4
1378,beb8dadc58714643814759b93bd4d170,TA433,0,17.7
1379,4e32c758b32c46749bd6d55efbf4bfc0,TA5751,1,26.8
1380,95cd937497ad42efa3adcbb755c8b9ac,CG1741,0,27.2
1381,c97e3d95098843788bacf68163d82c89,TA977,0,16.8
1382,04f145e0261a4763994d1f2945cf3197,TA433,0,17.7
1383,787f9241096441be8c88b3e26b042b22,TA977,0,16.8
1384,a6ab3e58bdcd46dca1dd52b6eddd502d,TA5751,1,26.8
1385,6ca05d885596476fb5e634a30ffe37db,TA0477,1,16.1
1386,abeccebf8d2d4d18906b6451277b00d6,8440,1,24.0
1387,4bf7163fd9664c32843b657702f44ed2,TA332,1,20.4
1388,e59638d993564718b0a7625004439847,TA347,0,20.4
1389,4acf16c3f5cf4134825c7e42e0744a18,TA5751,1,26.8
1390,088c2b8dc2524adf953e57c021f60448,TA5751,1,26.8
1391,a753126b8503424fa1196876bc9f69ae,CG1741,0,27.2
1392,28e90d050c0e4584bb4fae88bf9875d6,TA433,0,17.7
1393,ef459b799fc440298c6256cf34313141,TA0477,1,16.1
1394,f9101549ef5b45268fec1b32a9d07492,TA5751,1,26.8
1395,56351c1e11864fd891ec72e5b0f5d7bf,TA0438,1,13.9
1396,c3aa08b88c2542c8842b78458d024132,TA433,0,17.7
1397,220a7cfd5d074c47b368c8d253958552,TA5751,1,26.8
1398,9fa6d7e45bab4679b51e2db20ba59aa3,CG1741,0,27.2
1399,7369bc9b4f7447e0b2adc5e6722d45c8,TA0477,1,16.1
1400,822ae88d15fc469f9e4ca514a2ced8c3,TA5751,1,26.8
1401,9cb721f290c0461c906f7d91d4edf8b0,TA5870,1,25.0
1402,e6f10bc3cd6d420ea5d16db868979d19,TA5751,1,26.8
1403,1ec74e6069df4610b746a121defcc44d,TA5719,0,26.8
1404,e4991115ce5041f3951276e10a8c2f19,TA347,0,20.4
1405,9fc291a2634943e89556e6f6fff592df,TA5751,1,26.8
1406,8d7b7097e4a14dc493f376d695493687,TA0441,1,13.5
1407,38fce74dede54f2e9a4e2debad132bc0,TA0440,1,16.0
1408,1ad8bb7b15f542f98f5aaeff3ac929b9,TA5751,1,26.8
1409,0b3fc7f0145f41f78bba05afd6cd01ef,TA5751,1,26.8
1410,33bc202f49204fcbae052a6d0fde94ba,TA0477,1,16.1
1411,30b908bee7d64c46b4701e1f9ab3285d,TA0427,0,18.9
1412,01115195e9904905818e823fac9dc70d,TA332,1,20.4
1413,e039175deb2541ac828e31853ce34587,TA0432,0,14.3
1414,49f9bde4d2cd4a7191e624911291bc27,TA0432,0,14.3
1415,0f44cc9ba0354e47b3b56bf5effc786c,TA332,1,20.4
1416,54333af19a5d486aa45677748b2cf13f,TA5751,1,26.8
1417,4892e66a125e40afadb98a9fd455372d,TA5751,1,26.8
1418,a1a1132cf9734a8b989dcdc62ca1f8ee,TA0432,0,14.3
1419,28fe900024d34789a2b0af1c96478dc1,TA0159,1,22.3
1420,348a366213634d6085ffe65307fde714,TA0432,0,14.3
1421,7a3ac5f589404e5c9e663eb94cbf467c,TA5751,1,26.8
1422,17cac90eccc64546b3ae2d5facd25f23,TA0154,1,22.9
1423,962e3046c3994774a1773579bbeb7937,TA0432,0,14.3
1424,72a81db25b57496d8156ff0393b6debf,TA433,0,17.7
1425,8e24008645394f488c5a1615814c80cb,TA433,0,17.7
1426,cfe5450aa10b4c6a81ed46ed58e24485,TA5751,1,26.8
1427,2261abe56bb9421c893508c951e9bbc0,TA0477,1,16.1
1428,1eaa67aa8ea14de0bc594f3e159cea2d,TA0432,0,14.3
1429,d19e965e2d004a409df0c4231838f0d3,TA347,0,20.4
1430,d50b42678c58476b8c83d5100b529df2,TA5854,1,24.0
1431,be5f79e5059c434db38a8d678b0e4555,TA0159,1,22.3
1432,ba11fb77c61b4a8aa2dd58af55642a5a,8440,1,24.0
1433,e14200d34d01413e80524bb79fefd946,TA0185,0,22.8
1434,dc3b29bf937d4f09a235e74dcf66e7d6,TA5751,1,26.8
1435,a92cf175c3cb40e0a78801216c9acdcc,TA5751,1,26.8
1436,2384b4103b9c4c4aad5381d96b0a03c3,2840,0,25.3
1437,c508f1d2005548b38bfbc21c63911226,CG1741,0,27.2
1438,8cf3b7fe2ff5433d8183f2900bed9767,TA0441,1,13.5
1439,de77c04e5d834b10b734c3e942203fb1,TA977,0,16.8
1440,bb5be27f6ba0478cb639d0d1d0854d33,TA5751,1,26.8
1441,abd1d2f34d6e4317a82925f319e50ace,TA5751,1,26.8
1442,487074274f5d4efaa89b58e177624c15,TA0200,0,24.7
1443,8fae366f8b9d443396186c8b5e1673b4,TA0427,0,18.9
1444,6f83c31560174147adfa443e8461ac54,TA5751,1,26.8
1445,4654bc912ca141efa7903964b9436639,TA0432,0,14.3
1446,80cf55a8a959490bb54624413a98e90d,TA5751,1,26.8
1447,d3280a5646f74a90a23d95b73e33ccbf,TA433,0,17.7
1448,91c8db260b914b75b425f318975299ec,2840,0,25.3
1449,f39fe2b2dd3449c6b2c4318fa4ef864d,TA0427,0,18.9
1450,63dd8ba55f634b8ab519ab53804431e2,TA5751,1,26.8
1451,7d1e5b8d7d1c40aa83fa4c5f837ddcf4,CG1741,0,27.2
1452,ba9a822a10cb47c5b14baa6988daae41,TA5751,1,26.8
1453,2bf407d4f9414d99a1fc9f739a864a0f,TA433,0,17.7
1454,1c247b0440914d19ae10faa3a08a6b8a,TA332,1,20.4
1455,86218a8bcc0e44a6a56c658c4eac05d2,TA332,1,20.4
1456,f474798d59c244788e8c6b01ffce46db,TA5751,1,26.8
1457,e63f263d911f46e5b7b5222be18fcb72,TA5751,1,26.8
1458,4e77f1047d3b49d9bc362df1922ed48b,TA5751,1,26.8
1459,e5883c5ef0574057be46f9e56a629ca8,TA0438,1,13.9
1460,8cdb7d79e07541159aec94bb7fb6a524,TA5751,1,26.8
1461,26e96dda6e2c41e2863ca5031810978c,8440,1,24.0
1462,fed11353e8064749be68f9b5526dbe70,TA0441,1,13.5
1463,5f1c17ec4251457c85b699cec2af5ad5,TA0477,1,16.1
1464,22b393d396dc475c91acd4d4e00ac3fa,CG1741,0,27.2
1465,18ecaf0368f1435aa2e4d1a01178a0aa,TA433,0,17.7
1466,9594ceaf84d241e39be2d97e203e689e,TA433,0,17.7
1467,1f944ca9e65f455a9168ff6c56d0d563,TA332,1,20.4
1468,9ade1a2fb0df4bb2887c014ccaf7efea,TA0427,0,18.9
1469,58f925b957454981a0f0a92140dbe259,TA5751,1,26.8
1470,4cba2a0ca1c04331aa063c4dbd28600a,CG1741,0,27.2
1471,75b5db0d02fe4023ad3348b63bdf2909,TA5751,1,26.8
1472,cf5a3b475e6c4938a92b66b94b2d1716,TA0440,1,16.0
1473,dad27a75d1104e6bba43fba5d9b97cdb,TA0154,1,22.9
1474,8816d7d118f74628b8f0ac9ab7e447b0,TA5751,1,26.8
1475,8f908327c6e14cb1b2e3a160f4c5df02,TA5751,1,26.8
1476,c7883484d7fb4041a1aeff10100ad4fb,TA5719,0,26.8
1477,be7a748115b84458b08d0dcb756aaddc,CG1741,0,27.2
1478,bcfd6b289def46feb45703237413b334,TA0154,1,22.9
1479,cfb272b887d7424d8927a4bd2f613d03,TA0477,1,16.1
1480,02d9af059de246a6857ef016342b6509,TA5751,1,26.8
1481,b6986aa727814d5f838e2ee0aadb9bbd,TA5751,1,26.8
1482,42209d8b880c4d54ae4727c5d7b698de,TA5751,1,26.8
1483,4c3fb944c61a4d99a809203a676ca439,TA433,0,17.7
1484,3e2e3a4497564889bb4253b0a1a79de7,TA433,0,17.7
1485,f0d21ebc36594021b75632c58676bc1d,TA5751,1,26.8
1486,28a88f44d2564610b414285c2ec21cf1,TA0427,0,18.9
1487,e1a9502790754cb894f59ef5550135aa,TA977,0,16.8
1488,991d13409fac4c058ccb2e0977db708f,TA0159,1,22.3
1489,4e0933b4e11b4868b9fd125ec61e980e,TA433,0,17.7
1490,be1e381d915e498aaed5a18f6e138ce6,TA5751,1,26.8
1491,1d5fd47d03624664bbe4b24662b093ba,TA0159,1,22.3
1492,f8a787a48d3843f594c7150d56cc430f,TA5751,1,26.8
1493,269d0908a914423a9347e9af9402e43c,TA0441,1,13.5
1494,33ead735974e4c40a44ceb734350bd31,TA433,0,17.7
1495,5c051b55bd284ff085eba7083e315948,TA433,0,17.7
1496,f01dd08234824e18bc1abdef5b540995,TA5751,1,26.8
1497,04714cc10e6645ea86385772afe978fb,TA5751,1,26.8
1498,08dd72ef2b30425bb1dbd5883db3f008,TA0432,0,14.3
1499,2a2ecb1d737949aa9deb4ae6e8f6699c,TA5751,1,26.8
1500,8e08edb46c0646e588f714fdb8dd7454,TA433,0,17.7
1501,42b9c6a9a4da4e5ebac594f0c26f7ad6,CG1741,0,27.2
1502,9cbbd2860a1f4f6d98d4f992faa1ba63,TA5854,1,24.0
1503,612bfa29691e46269d62093bd356969d,TA433,0,17.7
1504,6fefdf09502a4e42ac6b6193a6674be0,TA0441,1,13.5
1505,ceb3b314ba61457b8db7643ae86717f7,TA5751,1,26.8
1506,0bf1880aaf0a41979e0f8e31941f1b9c,TA5719,0,26.8
1507,a6ed746f82274c438c02556a090762e9,TA5751,1,26.8
1508,5514636e7c634e6bbe3dd22e6d009023,TA0427,0,18.9
1509,e95352cc77c24e16a7726ad0dd2dcf26,TA0432,0,14.3
1510,3a7ab4e62a204b92a519c95fdb9f7270,TA5751,1,26.8
1511,25e6020dbf854627bd6074efec93be4b,TA5751,1,26.8
1512,2ea3e918408c49c8b3d860542e0dbdd7,TA0432,0,14.3
1513,5cd013d1425044eda0fdf13d21256fa8,TA5863,0,27.7
1514,60d0daba764542de8df1b2dd9c15b8df,CG1741,0,27.2
1515,d44fe9b4992a437b814bf06a23bd5468,TA0432,0,14.3
1516,a103c2c47faf42caadfdfd8faec5b53a,TA0440,1,16.0
1517,dc2089ad3e1c4d8f92f70239e4297be1,TA0440,1,16.0
1518,4bb5db5ce630475bba959609bfe4aa31,2840,0,25.3
1519,92231ee6cc7240b7b2ee2b465f586f86,TA0432,0,14.3
1520,0afbecf0cc8d4cbbaae23386fb2af3a2,TA332,1,20.4
1521,3bab330574d146bfb727a34f300b3082,TA5751,1,26.8
1522,9bac1c078b9a463e83a46457240c6c76,TA5751,1,26.8
1523,b1f680e8bb6a4f6d898ae9da214a2415,TA0427,0,18.9
1524,0335e65c610d41a78765a7f7dd71c75d,TA5751,1,26.8
1525,a5014b61a3844078956140c4584d9de2,TA0441,1,13.5
1526,a596be11b3ca47058b21412c84cf159b,TA5751,1,26.8
1527,8c8065fc66624403a516b2a4ce061af4,TA5751,1,26.8
1528,3980e4d3118046998b481e3408e7eba6,TA5751,1,26.8
1529,aacf462fb0ba4a1294f2c157ee3b0c1d,TA0427,0,18.9
1530,21002aeaf92648ac87481a31649d3f61,TA0477,1,16.1
1531,c67c64abf9424b66a8e2b37cb64666fa,TA5751,1,26.8
1532,88a30d35fb8140e99c6e5d11dcdd1304,TA0159,1,22.3
1533,729b939db79b401383457bc059b5b908,TA0432,0,14.3
1534,986f82bb614348cb85e4133c13230339,TA0159,1,22.3
1535,9f0e056d89374bc3bfdb0afe76ecf2f4,TA5751,1,26.8
1536,2a26ac121b7d48f1bea9f6281ce3aba4,TA977,0,16.8
1537,607da68d98be4914ad5fd0aa42b138b3,TA0427,0,18.9
1538,0a3a59914ae842828b950243c5027739,TA5751,1,26.8
1539,5681ff384266439db615c8f3d75b432d,TA0160,1,20.2
1540,167258a353864b918ab894af769c2b36,TA5751,1,26.8
1541,60c05d63fb514adaa0e86ff98479e86e,TA5751,1,26.8
1542,aad88b8ee4454c8dbda99fef06cc14cb,TA0477,1,16.1
1543,6ea462eb5c2a4975bed8f2d9bc6eb917,TA0427,0,18.9
1544,32d2dc2e191748d9a657d7a7e9ac8bf3,TA5751,1,26.8
1545,a92a0fe10d954108ba8a30c167f6b69a,TA5751,1,26.8
1546,215f3ef8428b4612b0bc544b2c037cd7,TA0432,0,14.3
1547,dcc286223fcb481ea38ee14c16e257e0,TA5751,1,26.8
1548,201c1650faca484896dae302f4708f42,TA0154,1,22.9
1549,8f77f19ae838451b9ead8014047aa71e,TA433,0,17.7
1550,88a1ecd4a52a4dd69f37f36b7b184c7a,TA0427,0,18.9
1551,5bd54146a6e747c98fbf10e1e674a955,TA433,0,17.7
1552,d0bd706862be49eab173131e4c752195,TA332,1,20.4
1553,976608ad22804899bb597cd307018829,TA5751,1,26.8
1554,a68196df258d45f0b285dfa4e62bd135,TA0477,1,16.1
1555,a5b901be96a0423e97cd906c464f1bde,TA0440,1,16.0
1556,f18fbfaca687428da99345225314ea29,TA977,0,16.8
1557,0948fdd56fbc41709b8e5bd1c218580c,TA332,1,20.4
1558,3038697a81384c11acec7f72fc300f66,TA5751,1,26.8
1559,921bb3ec168c442295908421495f474b,TA0154,1,22.9
1560,895ec8348a2c43fd9d1e9e6c5ca1ee26,TA433,0,17.7
1561,ea0cbe411849450a811ae3fe49786b1e,CG1741,0,27.2
1562,af0cb332408549b78971277c0c83caa9,TA5751,1,26.8
1563,cd60b6bb141e452a842eda9932aa6862,TA5751,1,26.8
1564,ea0a52ef7e994cfc869ed13f667bfc8f,TA5751,1,26.8
1565,69f8a810c50246538af7778a1ed91cf0,TA0159,1,22.3
1566,a179d3bd15be4b71a3bf0eb976cfe541,TA0159,1,22.3
1567,5ad73086ca1b4ddf987d9b22415e005f,TA0477,1,16.1
1568,78fa58112a4f480f8016e982dd7f5473,TA5751,1,26.8
1569,db73bcdba5854a43a397a9a6d9299dbc,TA5751,1,26.8
1570,9c8c55548f2f4967859b6acc1a09d0f6,TA0432,0,14.3
1571,0f71c757d15f4324b84c67cf8910f3ef,TA332,1,20.4
1572,a2aaa04022944719aa3ceea017a73a09,TA0432,0,14.3
1573,2ce7bffc55bf488c93a8bdc78ccf28ef,TA0432,0,14.3
1574,4e025c52d05f45af8af23c8c2a36abea,TA433,0,17.7
1575,214bfc64ca894a77a113deaa63f32a51,TA0427,0,18.9
1576,bb4cd000382d45998a9d03ba42a18a2d,TA977,0,16.8
1577,ea6ef66627984dd49e0d069159d2f4ed,TA0159,1,22.3
1578,d068794c9fc1420fa7bb4c4ceb19ede4,CG1741,0,27.2
1579,8aa53f5b1e7345efb179843ae127bcc8,TA0440,1,16.0
1580,c986f5706512464b9193d3546327058e,TA0477,1,16.1
1581,aefd8d04573244a495114577e4fd4197,TA5719,0,26.8
1582,ed2dbb173ae545bd873b63c1157f424e,TA0440,1,16.0
1583,bf065b8b1ec3404b9569e80c34e6ed99,TA0438,1,13.9
1584,6929e2dcb2734c1d826516053870a7d2,TA5751,1,26.8
1585,8c8f641480844b7088a7dc78a402b71d,TA5751,1,26.8
1586,bbd766d6d48e486081fb9b5a9d1c07d4,TA5751,1,26.8
1587,2e52e63532794e1c84199b3f4346f910,TA433,0,17.7
1588,c19c099bb7d04f88a4051d44fb571daa,TA5751,1,26.8
1589,79554b7efbd24f2f9e0f3523d764904b,TA0432,0,14.3
1590,0018b76693a14e20bce3027ff67dc055,TA5751,1,26.8
1591,95020b85a12a4412938d1ca25eded2c4,TA5751,1,26.8
1592,1c225fe35e654169b366b28233ba9f75,TA0432,0,14.3
1593,75eeda58d4c140abb95dbb9b92abe92c,TA5751,1,26.8
1594,e6453ae86e6146c8a1849fe1705574cf,TA5751,1,26.8
1595,a49d00cd3e484986a67c9204b7131a91,TA0427,0,18.9
1596,9362148df2f34d5f92a067223f31d4e9,TA5751,1,26.8
1597,5851b3560d92473d9a7ee299dc77514b,TA5751,1,26.8
1598,999345d8a73f4a4c8096ceb6e1c425aa,TA5751,1,26.8
1599,d9d00153b0b544b08a384ef0b1d6d1d8,CG1746,1,24.6
1600,48dcfb40141446e1b201bd8771a78a4c,TA433,0,17.7
1601,75f32f5066784e29a8f9b20e0e3aa07c,TA5751,1,26.8
1602,d60dab532392471ba6ed8d3068d01d7e,TA5751,1,26.8
1603,724585d689db416d93bf655613e0c4df,TA5751,1,26.8
1604,dce04f65edd34e6bbe909982edd4c55c,TA5751,1,26.8
1605,87b97948b80044cfb6a54199baf6f030,CG1741,0,27.2
1606,c7338bb938c44bd498fceb4135dcfa67,TA5751,1,26.8
1607,a0e7af4e53444043b92a84e0be6aa8ff,TA977,0,16.8
1608,11ceb8a774764eec88d660a8d1ff4550,CG1741,0,27.2
1609,4716ec3fec814ffd89857e97b7ac49b0,TA5751,1,26.8
